source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
bpdiast18,f7_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststand12,f6_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiast12,f6_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiast1,f3_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiast3,f4_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiast6,f5_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststand3,f4_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststand6,f5_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststand1,f3_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststand18,f7_pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
bpdiaststanding,pad,3012888,3012888,loinc:8462-4,diastolic blood pressure,loinc:8462-4,diastolic blood pressure,measurement,exact match,baseline time,baseline time,continuous_variable,millimeter mercury column,int,continuous_variable,millimeter mercury column,float,"For harmonization, no transformation required."
ast,last,3013721,3013721,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,international unit per liter,float,continuous_variable,unit per liter,float,Unit conversion required (RQ dependent)
ast,uast,3013721,3013721,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,international unit per liter,float,continuous_variable,unit per liter,float,Unit conversion required (RQ dependent)
ast,ast,3013721,3013721,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,loinc:1920-8,aspartate aminotransferase [enzymatic activity/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,international unit per liter,float,continuous_variable,unit per liter,float,Unit conversion required (RQ dependent)
creatinine,creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,microgram per deciliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
crea1,f3_creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,microgram per milliliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
crea6,f5_creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,microgram per milliliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
crea12,f6_creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,microgram per milliliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
crea3,f4_creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,microgram per milliliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
crea18,f7_creatin,3016723,3016723,loinc:2160-0,creatinine [mass/volume] in serum or plasma,loinc:2160-0,creatinine [mass/volume] in serum or plasma,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,microgram per milliliter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
age,age,3022304,3022304,loinc:30525-0,age,loinc:30525-0,age,person,exact match,baseline time,baseline time,continuous_variable,year,float,continuous_variable,,int,"For harmonization, no transformation required."
weight,pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,baseline time,baseline time,continuous_variable,kilogram,int,continuous_variable,kilogram,float,"For harmonization, no transformation required."
weight6,f5_pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,kilogram,float,continuous_variable,kilogram,float,"For harmonization, no transformation required."
weight18,f7_pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,kilogram,float,continuous_variable,kilogram,float,"For harmonization, no transformation required."
weight3,f4_pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,kilogram,float,continuous_variable,kilogram,float,"For harmonization, no transformation required."
weight1,f3_pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,kilogram,float,continuous_variable,kilogram,float,"For harmonization, no transformation required."
weight12,f6_pesoatt,3025315,3025315,loinc:29463-7,body weight,loinc:29463-7,body weight,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,kilogram,float,continuous_variable,kilogram,float,"For harmonization, no transformation required."
triglyc,trigli,3025839,3025839,loinc:14927-8,triglyceride [moles/volume] in serum or plasma,loinc:14927-8,triglyceride [moles/volume] in serum or plasma,measurement,exact match,baseline time,baseline time,continuous_variable,millimole per liter,float,continuous_variable,milligram per deciliter,float,Unit conversion required (RQ dependent)
frequentie,f99_fc,3027018,3027018,loinc:8867-4,heart rate,loinc:8867-4,heart rate,measurement,exact match,end of study visit,end of study visit,continuous_variable,per minute,int,continuous_variable,counts per minute,float,Unit conversion required (RQ dependent)
